CustomerName	month	metercategory	pretaxcost
[CustomerName]-D1E775A0	11/1/2024	Azure Bastion	126.7843412
[CustomerName]-26E1FEA2	10/1/2024	Service Bus	84.03198341
[CustomerName]-D226A04D	11/1/2023	Visual Studio Subscription	95161.63072
[CustomerName]-CBA66E32	7/1/2024	Azure Active Directory for External Identities	2.078125731
[CustomerName]-E5C3446F	11/1/2024	Microsoft Defender for Cloud	10268.28998
[CustomerName]-53475226	2/1/2024	Virtual Network	64.2453469
[CustomerName]-D1E775A0	3/1/2024	Service Bus	47.09545123
[CustomerName]-E5C3446F	5/1/2024	Virtual Machines Licenses	335.0088
[CustomerName]-FA630340	2/1/2024	Redis Cache	3558.794277
[CustomerName]-01FE71E8	6/1/2024	Network Watcher	140.3876025
[CustomerName]-A21812C1	1/1/2024	Virtual Machine Licenses	5.417963793
[CustomerName]-725D082E	3/1/2024	Media Services	512.5368732
[CustomerName]-CD872C21	9/1/2023	Azure DevOps	154.602784
[CustomerName]-A21812C1	4/1/2024	SaaS	3599.054375
[CustomerName]-0DE7667B	11/1/2024	Functions	1853.961648
[CustomerName]-E5C3446F	9/1/2024	Container Registry	255.4137287
[CustomerName]-D1E775A0	3/1/2024	SQL Database	165.9311602
[CustomerName]-0DE7667B	1/1/2024	Event Grid	0.174902282
[CustomerName]-D226A04D	4/1/2024	Visual Studio Subscription	169886.9952
[CustomerName]-0DE7667B	7/1/2024	Azure Data Factory v2	2471.254835
[CustomerName]-9A49C9D4	4/1/2024	Virtual Machines	10918.0722
[CustomerName]-890E4584	9/1/2024	Bandwidth	0
[CustomerName]-02D80417	6/1/2024	Microsoft Defender for Cloud	13.42345943
[CustomerName]-01FE71E8	5/1/2024	Microsoft Defender for Cloud	1049.983421
[CustomerName]-CD872C21	10/1/2023	SQL Database	5948.255731
[CustomerName]-53475226	10/1/2024	Azure Synapse Analytics	91.69265515
[CustomerName]-D226A04D	8/1/2024	Azure Monitor	39635.11964
[CustomerName]-A21812C1	9/1/2024	Azure DNS	0.434744805
[CustomerName]-725D082E	1/1/2024	Notification Hubs	0
[CustomerName]-725D082E	5/1/2024	Azure Databricks	38429.93194
[CustomerName]-FA630340	3/1/2024	Sentinel	4183.474564
[CustomerName]-A6B2FA46	7/1/2024	Virtual Machines	3068.152607
[CustomerName]-0DE7667B	5/1/2024	Backup	25.12145807
[CustomerName]-DCB49AE5	1/1/2024	Azure DevOps	1.632258065
[CustomerName]-53475226	11/1/2024	Load Balancer	16.84800001
[CustomerName]-D226A04D	9/1/2024	Microsoft Fabric	1.178277665
[CustomerName]-01FE71E8	12/1/2024	Azure Site Recovery	47.70082045
[CustomerName]-26E1FEA2	12/1/2024	Virtual Network	253.7538198
[CustomerName]-FA630340	3/1/2024	SQL Database	15019.20612
[CustomerName]-D70A78C9	1/1/2024	Container Instances	205.3223896
[CustomerName]-A6B2FA46	4/1/2024	Bandwidth	47.1611934
[CustomerName]-26E1FEA2	5/1/2024	NAT Gateway	62.79770192
[CustomerName]-53475226	7/1/2024	Backup	2675.45001
[CustomerName]-17C145B4	3/1/2024	Storage	2397.32324
[CustomerName]-725D082E	7/1/2024	Network Watcher	4.581442547
[CustomerName]-01FE71E8	5/1/2024	SQL Managed Instance	3155.695832
[CustomerName]-A6B2FA46	3/1/2024	Virtual Machines Licenses	0
[CustomerName]-DCB49AE5	12/1/2024	Azure App Service	0
[CustomerName]-D70A78C9	6/1/2024	Container Instances	227.6475695
[CustomerName]-A21812C1	8/1/2024	Virtual Machines	4816.707038
[CustomerName]-D226A04D	2/1/2024	Cognitive Services	178.9034213
[CustomerName]-725D082E	4/1/2024	Power BI Embedded	1335.209863
[CustomerName]-D226A04D	7/1/2024	API Management	7671.952335
[CustomerName]-A6B2FA46	8/1/2024	Automation	6.043587249
[CustomerName]-FA630340	2/1/2024	Power Apps	100.0138908
[CustomerName]-C26803D4	7/1/2024	Bandwidth	0
[CustomerName]-53475226	11/1/2024	Azure Bastion	128.2046555
[CustomerName]-0DE7667B	3/1/2024	Storage	3594.63628
[CustomerName]-E5C3446F	8/1/2024	Virtual Machines	3026.86638
[CustomerName]-26E1FEA2	10/1/2024	Azure Analysis Services	1352.54556
[CustomerName]-D70A78C9	1/1/2024	Azure App Service	7113.970145
[CustomerName]-E5C3446F	9/1/2024	Functions	0
[CustomerName]-02D80417	11/1/2023	Automation	9.940826269
[CustomerName]-D226A04D	5/1/2024	Network Watcher	5187.067905
[CustomerName]-E12862E5	1/1/2024	Backup	100.7584583
[CustomerName]-A21812C1	3/1/2024	Key Vault	1.90E-02
[CustomerName]-50729A6B	8/1/2024	Application Gateway	987.5970453
[CustomerName]-FA630340	5/1/2024	Azure DevOps	4263.927516
[CustomerName]-D226A04D	2/1/2024	SignalR	2480.483111
[CustomerName]-D226A04D	9/1/2024	Azure Container Apps	9257.98888
[CustomerName]-725D082E	6/1/2024	VPN Gateway	326.2437581
[CustomerName]-26E1FEA2	4/1/2024	Azure Monitor	525.4554669
[CustomerName]-17C145B4	2/1/2024	Log Analytics	0
[CustomerName]-CBA66E32	2/1/2024	Service Bus	55.83880097
[CustomerName]-53475226	6/1/2024	Event Grid	5.48E-03
[CustomerName]-D226A04D	5/1/2024	Logic Apps	6889.521291
[CustomerName]-A21812C1	7/1/2024	SQL Database	42.10242007
[CustomerName]-D70A78C9	8/1/2024	Application Gateway	1663.981492
[CustomerName]-FA630340	1/1/2024	Event Hubs	979.5489903
[CustomerName]-53475226	3/1/2024	Service Bus	6.21E-05
[CustomerName]-C26803D4	3/1/2024	Storage	0
[CustomerName]-DCB49AE5	5/1/2024	Azure Arc Enabled Databases	0
[CustomerName]-FA630340	4/1/2024	Event Grid	29.46424962
[CustomerName]-FA630340	10/1/2024	Azure Front Door Service	17.76935477
[CustomerName]-26E1FEA2	11/1/2024	Container Registry	37.03877387
[CustomerName]-50729A6B	5/1/2024	SQL Managed Instance	3484.627545
[CustomerName]-D1E775A0	10/1/2024	Functions	91.22303354
[CustomerName]-E5C3446F	3/1/2024	Azure Grafana Service	75.739
[CustomerName]-17C145B4	12/1/2023	Virtual Network	358.3456633
[CustomerName]-9A49C9D4	10/1/2024	Unassigned	0
[CustomerName]-D70A78C9	4/1/2024	Azure DNS	164.0751438
[CustomerName]-FA630340	3/1/2024	Azure Maps	1973.603429
[CustomerName]-DCB49AE5	10/1/2024	Azure DNS	0
[CustomerName]-E5C3446F	9/1/2024	Azure DNS	9.847321745
[CustomerName]-01FE71E8	8/1/2024	Application Gateway	4179.297674
[CustomerName]-D1E775A0	3/1/2024	Storage	411.8876197
[CustomerName]-CBA66E32	2/1/2024	Azure Monitor	33.31084409
[CustomerName]-D226A04D	4/1/2024	Azure Grafana Service	3442.717572
[CustomerName]-50729A6B	4/1/2024	Azure Databricks	519.2301745
[CustomerName]-725D082E	2/1/2024	Key Vault	8.05E-02
[CustomerName]-FA630340	9/1/2024	Container Registry	36.18144848
[CustomerName]-D70A78C9	8/1/2024	Virtual WAN	714.4632
[CustomerName]-9A49C9D4	11/1/2024	Load Balancer	15.51350774
[CustomerName]-D226A04D	12/1/2023	Virtual WAN	57366.3197
[CustomerName]-26E1FEA2	8/1/2024	Event Hubs	333.7940724
[CustomerName]-9A49C9D4	1/1/2024	Backup	1588.584916
[CustomerName]-725D082E	3/1/2024	Log Analytics	2883.272136
[CustomerName]-D189DCD7	7/1/2024	Storage	0
[CustomerName]-50729A6B	3/1/2024	Virtual Machines	36481.42728
[CustomerName]-E5C3446F	5/1/2024	Azure Database for MySQL	2440.682246
[CustomerName]-9A49C9D4	5/1/2024	Virtual Machines Licenses	0
[CustomerName]-50729A6B	2/1/2024	Traffic Manager	7.58E-06
[CustomerName]-02D80417	1/1/2024	Azure App Service	710.8365601
[CustomerName]-725D082E	9/1/2024	Service Bus	36.62919784
[CustomerName]-725D082E	2/1/2024	Notification Hubs	0
[CustomerName]-E5C3446F	2/1/2024	Backup	429.0635652
[CustomerName]-FA630340	1/1/2024	Azure DevOps	5226.307202
[CustomerName]-A6B2FA46	4/1/2024	Backup	7210.769975
[CustomerName]-E5C3446F	7/1/2024	SQL Database	2642.757579
[CustomerName]-D226A04D	1/1/2024	Logic Apps	5718.097059
[CustomerName]-D70A78C9	11/1/2023	Automation	1.18342
[CustomerName]-CBA66E32	10/1/2023	Azure Cosmos DB	31.15429431
[CustomerName]-725D082E	12/1/2024	Bandwidth	507.4223958
[CustomerName]-725D082E	6/1/2024	Key Vault	7.61E-02
[CustomerName]-D70A78C9	4/1/2024	SQL Managed Instance	0
[CustomerName]-725D082E	4/1/2024	Media Services	496.8966303
[CustomerName]-A21812C1	3/1/2024	SaaS	3743.01655
[CustomerName]-E5C3446F	10/1/2024	SQL Managed Instance	3716.5056
[CustomerName]-0DE7667B	10/1/2024	Functions	1874.522258
[CustomerName]-D1E775A0	4/1/2024	Virtual Machines	627.5522078
[CustomerName]-26E1FEA2	8/1/2024	Azure DevOps	1381.353733
[CustomerName]-26E1FEA2	9/1/2024	Azure Data Factory v2	3521.098786
[CustomerName]-D1E775A0	4/1/2024	Azure Cognitive Search	201.4683474
[CustomerName]-FA630340	10/1/2024	Azure DNS	15.96366233
[CustomerName]-0DE7667B	1/1/2024	Virtual Machines Licenses	0
[CustomerName]-02D80417	2/1/2024	Log Analytics	0
[CustomerName]-01FE71E8	9/1/2024	VPN Gateway	122.9110512
[CustomerName]-D226A04D	9/1/2024	Virtual Machines	253859.1993
[CustomerName]-01FE71E8	12/1/2024	Logic Apps	86.71032339
[CustomerName]-50729A6B	11/1/2024	VPN Gateway	1782.061857
[CustomerName]-50729A6B	3/1/2024	Azure Cognitive Search	1108.05408
[CustomerName]-53475226	8/1/2024	Azure Data Factory v2	1419.060943
[CustomerName]-01FE71E8	3/1/2024	Virtual Machines	26571.05374
[CustomerName]-9A49C9D4	3/1/2024	Azure Arc Enabled Databases	0
[CustomerName]-D226A04D	6/1/2024	SignalR	3743.764
[CustomerName]-FA630340	8/1/2024	Azure Data Factory v2	5792.056636
[CustomerName]-E5C3446F	12/1/2023	Azure Database for MySQL	2956.351013
[CustomerName]-725D082E	11/1/2024	SQL Database	67.21766912
[CustomerName]-D226A04D	9/1/2024	Azure Cognitive Search	111510.4662
[CustomerName]-50729A6B	12/1/2024	Logic Apps	606.2560558
[CustomerName]-0DE7667B	4/1/2024	SQL Database	7900.039178
[CustomerName]-D226A04D	7/1/2024	Azure Firewall Manager	8337.760166
[CustomerName]-A6B2FA46	10/1/2024	Container Instances	0.600350577
[CustomerName]-9A49C9D4	5/1/2024	Virtual Network	574.8930307
[CustomerName]-E5C3446F	1/1/2024	Azure Firewall	1069.500008
[CustomerName]-D226A04D	3/1/2024	Visual Studio Subscription	114120.81
[CustomerName]-CBA66E32	9/1/2024	Event Grid	16.26151698
[CustomerName]-0DE7667B	10/1/2024	Azure DNS	40.53685242
[CustomerName]-17C145B4	5/1/2024	Virtual Network	848.7760606
[CustomerName]-D226A04D	3/1/2024	Application Gateway	73545.60605
[CustomerName]-26E1FEA2	11/1/2024	Azure Cognitive Search	1680.900125
[CustomerName]-CD872C21	11/1/2023	Azure Data Factory v2	1084.493391
[CustomerName]-D189DCD7	1/1/2024	Bandwidth	0
[CustomerName]-D1E775A0	12/1/2024	Microsoft Defender for Cloud	179.0517439
[CustomerName]-0DE7667B	1/1/2024	Backup	25.12145807
[CustomerName]-FA630340	5/1/2024	Stream Analytics	1563.391011
[CustomerName]-50729A6B	2/1/2024	Azure Purview	910.0127537
[CustomerName]-50729A6B	8/1/2024	Log Analytics	2481.729827
[CustomerName]-02D80417	6/1/2024	Azure App Service	706.4342519
[CustomerName]-FA630340	2/1/2024	Content Delivery Network	30.05281005
[CustomerName]-725D082E	8/1/2024	Logic Apps	169.5943047
[CustomerName]-FA630340	5/1/2024	Azure Arc Enabled Databases	0
[CustomerName]-17C145B4	11/1/2023	Storage	2182.203651
[CustomerName]-E12862E5	12/1/2024	Log Analytics	0.835828281
[CustomerName]-A21812C1	1/1/2024	Storage	2035.165173
[CustomerName]-A21812C1	8/1/2024	Azure Synapse Analytics	34.59802299
[CustomerName]-D70A78C9	8/1/2024	Azure Databricks	102245.873
[CustomerName]-D70A78C9	9/1/2024	Cognitive Services	607.9304687
[CustomerName]-D226A04D	8/1/2024	Sentinel	44572.06511
[CustomerName]-D226A04D	11/1/2023	Application Gateway	76074.13688
[CustomerName]-DCB49AE5	4/1/2024	SQL Database	237.4364583
[CustomerName]-26E1FEA2	1/1/2024	VPN Gateway	48.23773075
[CustomerName]-50729A6B	9/1/2024	NAT Gateway	11.2357397
[CustomerName]-D226A04D	3/1/2024	Virtual WAN	57287.87283
[CustomerName]-A21812C1	5/1/2024	Service Bus	9.364632959
[CustomerName]-A21812C1	3/1/2024	Azure Database for MySQL	74.15329794
[CustomerName]-0DE7667B	5/1/2024	Virtual Machines Licenses	0
[CustomerName]-FA630340	5/1/2024	VPN Gateway	379.941573
[CustomerName]-E5C3446F	10/1/2024	Insight and Analytics	0
[CustomerName]-53475226	9/1/2024	Azure App Service	273.528
[CustomerName]-FA630340	11/1/2023	Azure Maps	1781.07099
[CustomerName]-01FE71E8	2/1/2024	Azure Purview	25.91985183
[CustomerName]-D226A04D	11/1/2023	Cloud Services	4071.630885
[CustomerName]-D1E775A0	7/1/2024	Insight and Analytics	0
[CustomerName]-FA630340	2/1/2024	Power Automate	2.000277816
[CustomerName]-17C145B4	11/1/2023	Virtual Machines	5731.471469
[CustomerName]-D70A78C9	12/1/2023	Event Hubs	37.76393657
[CustomerName]-53475226	6/1/2024	Virtual Network	61.00774108
[CustomerName]-D70A78C9	7/1/2024	Functions	825.9451528
[CustomerName]-53475226	10/1/2024	Functions	0.00274668
[CustomerName]-D1E775A0	7/1/2024	Azure App Service	3883.548076
[CustomerName]-50729A6B	1/1/2024	Microsoft Defender for Cloud	16124.30595
[CustomerName]-DCB49AE5	8/1/2024	Azure Data Factory v2	0.179813983
[CustomerName]-26E1FEA2	6/1/2024	Azure Arc Enabled Databases	0
[CustomerName]-E5C3446F	1/1/2024	Virtual Machines Licenses	1913.360775
[CustomerName]-01FE71E8	11/1/2024	Cognitive Services	7992.64145
[CustomerName]-E5C3446F	3/1/2024	VPN Gateway	1069.5
[CustomerName]-E5C3446F	9/1/2024	Azure Cosmos DB	705.529071
[CustomerName]-01FE71E8	11/1/2024	Bandwidth	3026.788744
[CustomerName]-01FE71E8	8/1/2024	Log Analytics	3355.49382
[CustomerName]-DCB49AE5	5/1/2024	Backup	0
[CustomerName]-DCB49AE5	5/1/2024	Azure Firewall	0
[CustomerName]-FA630340	1/1/2024	Backup	6346.555334
[CustomerName]-E5C3446F	8/1/2024	Azure Synapse Analytics	5228.116531
[CustomerName]-D70A78C9	6/1/2024	Log Analytics	4065.584499
[CustomerName]-01FE71E8	6/1/2024	Load Balancer	276.706025
[CustomerName]-D70A78C9	5/1/2024	Insight and Analytics	0
[CustomerName]-26E1FEA2	8/1/2024	Azure Update Manager	0
[CustomerName]-0DE7667B	5/1/2024	Event Grid	0.248447265
[CustomerName]-50729A6B	11/1/2024	Cognitive Services	0.07128
[CustomerName]-D70A78C9	3/1/2024	Azure DNS	185.8174451
[CustomerName]-DCB49AE5	7/1/2024	Email	0
[CustomerName]-17C145B4	10/1/2024	Azure Cosmos DB	297.724834
[CustomerName]-A21812C1	2/1/2024	Azure Data Factory v2	2.13E-04
[CustomerName]-FA630340	10/1/2024	Automation	131.0096509
[CustomerName]-50729A6B	4/1/2024	Functions	0
[CustomerName]-CD872C21	10/1/2023	Storage	2586.576684
[CustomerName]-0DE7667B	6/1/2024	Event Hubs	210.2148643
[CustomerName]-E12862E5	2/1/2024	Azure App Service	64.45339631
[CustomerName]-FA630340	12/1/2023	Azure Arc Enabled Databases	0
[CustomerName]-A21812C1	3/1/2024	VPN Gateway	466.3716814
[CustomerName]-FA630340	12/1/2023	VPN Gateway	369.5270012
[CustomerName]-A21812C1	6/1/2024	Storage	2544.58119
[CustomerName]-D70A78C9	8/1/2024	Azure Bastion	909.3203634
[CustomerName]-D189DCD7	6/1/2024	Bandwidth	0
[CustomerName]-D226A04D	3/1/2024	NAT Gateway	1455.345859
[CustomerName]-50729A6B	3/1/2024	Azure Front Door Service	562.0935234
[CustomerName]-FA630340	2/1/2024	Virtual Network	6810.470185
[CustomerName]-CBA66E32	11/1/2023	Azure Cosmos DB	97.45108057
[CustomerName]-50729A6B	7/1/2024	Power BI Embedded	271.6664994
[CustomerName]-53475226	9/1/2024	Log Analytics	9.983545125
[CustomerName]-CD872C21	9/1/2023	Bandwidth	8.0180596
[CustomerName]-D226A04D	8/1/2024	SQL Database	900040.5519
[CustomerName]-A6B2FA46	3/1/2024	VPN Gateway	644.8863846
[CustomerName]-CD872C21	10/1/2023	Azure Monitor	2.87299527
[CustomerName]-9A49C9D4	7/1/2024	SQL Database	509.605951
[CustomerName]-CD872C21	9/1/2023	Virtual Network	164.2254705
[CustomerName]-D1E775A0	5/1/2024	Redis Cache	96.13483146
[CustomerName]-FA630340	5/1/2024	Virtual Machines Licenses	572.4531359
[CustomerName]-E5C3446F	5/1/2024	Bandwidth	15.78598301
[CustomerName]-D226A04D	6/1/2024	Azure Database for MySQL	18793.29303
[CustomerName]-DCB49AE5	6/1/2024	Virtual Network	0
[CustomerName]-CD872C21	4/1/2024	Azure Data Factory v2	902.0512659
[CustomerName]-CD872C21	4/1/2024	Automation	3.72E-03
[CustomerName]-17C145B4	4/1/2024	Virtual Machines	5434.914158
[CustomerName]-CBA66E32	8/1/2024	API Management	138.6745562
[CustomerName]-E5C3446F	11/1/2024	SQL Managed Instance	2918.527911
[CustomerName]-50729A6B	6/1/2024	Load Balancer	67.86300617
[CustomerName]-FA630340	12/1/2023	Virtual Machines Licenses	335.3389048
[CustomerName]-50729A6B	7/1/2024	Insight and Analytics	129.6
[CustomerName]-50729A6B	1/1/2024	Load Balancer	214.9770594
[CustomerName]-DCB49AE5	1/1/2024	Virtual Network	6.2868
[CustomerName]-53475226	11/1/2024	Azure DNS	0.45483871
[CustomerName]-E5C3446F	12/1/2023	Bandwidth	83.67016486
[CustomerName]-01FE71E8	4/1/2024	Functions	3.89E-02
[CustomerName]-DCB49AE5	1/1/2024	Bandwidth	7.68E-04
[CustomerName]-D226A04D	1/1/2024	Traffic Manager	1730.304819
[CustomerName]-D226A04D	1/1/2024	Azure Database for MySQL	18434.34909
[CustomerName]-9A49C9D4	1/1/2024	Azure Firewall	946.4840396
[CustomerName]-CBA66E32	1/1/2024	Logic Apps	0.021729972
[CustomerName]-26E1FEA2	6/1/2024	VPN Gateway	47.93785833
[CustomerName]-A6B2FA46	4/1/2024	Azure Firewall	937.9759979
[CustomerName]-FA630340	10/1/2024	Azure Synapse Analytics	7188.757121
[CustomerName]-0DE7667B	12/1/2024	Microsoft Defender for Cloud	89.32738651
[CustomerName]-50729A6B	5/1/2024	Azure Kubernetes Service	3.790078813
[CustomerName]-01FE71E8	9/1/2024	NAT Gateway	427.1339884
[CustomerName]-0DE7667B	10/1/2024	Azure Synapse Analytics	3850.953822
[CustomerName]-CD872C21	11/1/2023	Automation	4.41E-04
[CustomerName]-01FE71E8	10/1/2024	Azure Bastion	700.1021867
[CustomerName]-D1E775A0	3/1/2024	Azure Monitor	161.4159905
[CustomerName]-50729A6B	10/1/2024	Azure Bastion	1840.583706
[CustomerName]-725D082E	12/1/2024	Backup	204.9563015
[CustomerName]-01FE71E8	10/1/2024	Key Vault	8.181560919
[CustomerName]-FA630340	6/1/2024	Event Hubs	901.1975434
[CustomerName]-53475226	8/1/2024	Event Hubs	20.98126751
[CustomerName]-CD872C21	3/1/2024	Storage	2318.736289
[CustomerName]-53475226	1/1/2024	Event Grid	4.47E-03
[CustomerName]-725D082E	7/1/2024	Azure Bastion	249.6077419
[CustomerName]-53475226	7/1/2024	Cognitive Services	0.039250224
[CustomerName]-D70A78C9	12/1/2023	Insight and Analytics	0
[CustomerName]-D226A04D	2/1/2024	App Configuration	728.13084
[CustomerName]-E5C3446F	10/1/2024	Content Delivery Network	1.92E-02
[CustomerName]-725D082E	3/1/2024	Container Instances	77.93922966
[CustomerName]-FA630340	6/1/2024	Azure Firewall	2932.124863
[CustomerName]-D70A78C9	3/1/2024	Automation	1.59124
[CustomerName]-DCB49AE5	8/1/2024	Azure Arc	0
[CustomerName]-A6B2FA46	10/1/2024	Insight and Analytics	0
[CustomerName]-D226A04D	11/1/2023	Azure Active Directory B2C	1.338498
[CustomerName]-CD872C21	8/1/2024	Azure App Service	0
[CustomerName]-01FE71E8	1/1/2024	Load Balancer	284.1660778
[CustomerName]-FA630340	11/1/2023	Event Grid	30.87268103
[CustomerName]-A21812C1	2/1/2024	Azure Arc	0
[CustomerName]-D70A78C9	10/1/2023	Event Grid	9.269738085
[CustomerName]-E12862E5	6/1/2024	Bandwidth	16.93250436
[CustomerName]-17C145B4	8/1/2024	Backup	376.015468
[CustomerName]-D226A04D	2/1/2024	Virtual Machine Licenses	1104.459846
[CustomerName]-D70A78C9	9/1/2024	Azure Databricks	119564.1131
[CustomerName]-DCB49AE5	4/1/2024	Automation	0
[CustomerName]-D226A04D	2/1/2024	MS Bing Services	0
[CustomerName]-D1E775A0	12/1/2024	Load Balancer	17.74470521
[CustomerName]-D226A04D	12/1/2023	SignalR	1594.519689
[CustomerName]-A21812C1	6/1/2024	Azure Data Factory v2	1.273810149
[CustomerName]-FA630340	6/1/2024	Azure Arc Enabled Databases	0
[CustomerName]-FA630340	1/1/2024	Content Delivery Network	24.8309787
[CustomerName]-50729A6B	8/1/2024	Azure Grafana Service	43.20976221
[CustomerName]-0DE7667B	4/1/2024	API Management	1154.579706
[CustomerName]-FA630340	7/1/2024	Azure Bot Service	0.198848476
[CustomerName]-50729A6B	12/1/2024	ExpressRoute	8533.261868
[CustomerName]-E5C3446F	9/1/2024	Azure Bastion	157.32
[CustomerName]-9A49C9D4	10/1/2024	Virtual Machines	8192.962604
[CustomerName]-01FE71E8	1/1/2024	Logic Apps	11.19126465
[CustomerName]-E12862E5	7/1/2024	Storage	1612.326676
[CustomerName]-E5C3446F	2/1/2024	Azure App Service	2966.885061
[CustomerName]-26E1FEA2	7/1/2024	Azure Database for PostgreSQL	30.26616112
[CustomerName]-FA630340	5/1/2024	Key Vault	19.93766461
[CustomerName]-725D082E	1/1/2024	Azure Databricks	10263.63172
[CustomerName]-26E1FEA2	2/1/2024	Content Delivery Network	0.510667113
[CustomerName]-A21812C1	7/1/2024	API Management	91.6635304
[CustomerName]-0DE7667B	4/1/2024	Microsoft Fabric	34.3586946
[CustomerName]-D226A04D	10/1/2023	Azure Resource Mover	0
[CustomerName]-01FE71E8	7/1/2024	Log Analytics	3732.783939
[CustomerName]-D226A04D	2/1/2024	Azure Update Manager	0
[CustomerName]-D70A78C9	2/1/2024	Notification Hubs	7.60514608
[CustomerName]-FA630340	2/1/2024	Backup	6133.378884
[CustomerName]-26E1FEA2	9/1/2024	Virtual Machines Licenses	2.144354789
[CustomerName]-D70A78C9	10/1/2023	Automation	1.1632488
[CustomerName]-E5C3446F	9/1/2024	Azure Synapse Analytics	3514.684265
[CustomerName]-50729A6B	3/1/2024	SQL Database	4472.08178
[CustomerName]-01FE71E8	6/1/2024	Logic Apps	8.595387386
[CustomerName]-9A49C9D4	7/1/2024	ExpressRoute	4926.0488
[CustomerName]-01FE71E8	10/1/2024	Cognitive Services	3437.544581
[CustomerName]-9A49C9D4	11/1/2024	Azure DNS	39.97745304
[CustomerName]-E12862E5	2/1/2024	Visual Studio Subscription	666.7592721
[CustomerName]-0DE7667B	4/1/2024	Azure DNS	28.16776239
[CustomerName]-01FE71E8	10/1/2024	Bandwidth	2771.504355
[CustomerName]-E5C3446F	5/1/2024	Backup	441.1211519
[CustomerName]-D189DCD7	6/1/2024	Azure Update Manager	0
[CustomerName]-FA630340	2/1/2024	Azure DevOps	5161.242529
[CustomerName]-50729A6B	3/1/2024	ExpressRoute	11990.00426
[CustomerName]-D70A78C9	12/1/2023	Azure Firewall	10268.42746
[CustomerName]-01FE71E8	10/1/2024	Functions	9.35E-02
[CustomerName]-D189DCD7	11/1/2024	Automation	0
[CustomerName]-FA630340	1/1/2024	Azure Arc Enabled Databases	0
[CustomerName]-DCB49AE5	6/1/2024	Azure Firewall	0
[CustomerName]-0DE7667B	6/1/2024	Event Grid	0.226407258
[CustomerName]-53475226	11/1/2024	Automation	2.258193333
[CustomerName]-FA630340	1/1/2024	Bandwidth	1387.168869
[CustomerName]-50729A6B	1/1/2024	Azure Purview	974.2875126
[CustomerName]-D226A04D	4/1/2024	NAT Gateway	2496.708979
[CustomerName]-D226A04D	3/1/2024	Azure Grafana Service	3875.889231
[CustomerName]-01FE71E8	2/1/2024	Azure Site Recovery	43.31545451
[CustomerName]-D226A04D	4/1/2024	Azure Databricks	746.8169826
[CustomerName]-A6B2FA46	6/1/2024	Azure Monitor	4.36E-03
[CustomerName]-26E1FEA2	10/1/2024	Sentinel	34.05731536
[CustomerName]-E12862E5	6/1/2024	Log Analytics	1.179267496
[CustomerName]-A6B2FA46	11/1/2024	Insight and Analytics	0
[CustomerName]-E5C3446F	4/1/2024	Azure Grafana Service	73.58965
[CustomerName]-E5C3446F	6/1/2024	Azure App Service	3034.910982
[CustomerName]-01FE71E8	12/1/2024	SQL Database	248.4482868
[CustomerName]-E5C3446F	8/1/2024	Automation	91.74959677
[CustomerName]-D1E775A0	10/1/2024	Azure Bastion	126.6940127
[CustomerName]-50729A6B	4/1/2024	Container Registry	140.3147216
[CustomerName]-17C145B4	9/1/2024	Azure App Service	115.2
[CustomerName]-0DE7667B	7/1/2024	Azure DevOps	791.8004053
[CustomerName]-E5C3446F	11/1/2024	Logic Apps	29.36976425
[CustomerName]-01FE71E8	4/1/2024	Azure Bastion	891.2986771
[CustomerName]-725D082E	12/1/2024	Virtual Network	919.8800021
[CustomerName]-DCB49AE5	5/1/2024	Virtual Network	0
[CustomerName]-A6B2FA46	10/1/2024	Virtual Network	200.377281
[CustomerName]-725D082E	8/1/2024	Load Balancer	69.03941978
[CustomerName]-50729A6B	5/1/2024	Load Balancer	766.9114389
[CustomerName]-FA630340	7/1/2024	SignalR	42.05308243
[CustomerName]-CBA66E32	12/1/2023	Redis Cache	237.2196825
[CustomerName]-26E1FEA2	9/1/2024	Azure Arc	33.53530997
[CustomerName]-D226A04D	7/1/2024	SQL Database	875520.3956
[CustomerName]-725D082E	12/1/2024	Azure DevOps	279.7500322
[CustomerName]-01FE71E8	12/1/2024	Storage	19993.1558
[CustomerName]-26E1FEA2	11/1/2024	Azure Policy	0
[CustomerName]-FA630340	4/1/2024	SQL Database	14129.65991
[CustomerName]-FA630340	6/1/2024	Content Delivery Network	25.85086099
[CustomerName]-CBA66E32	2/1/2024	Logic Apps	1.27E-02
[CustomerName]-E5C3446F	8/1/2024	Container Registry	214.7757502
[CustomerName]-0DE7667B	2/1/2024	Event Grid	0.276947187
[CustomerName]-53475226	9/1/2024	Event Hubs	20.30447155
[CustomerName]-D226A04D	12/1/2023	SQL Managed Instance	0
[CustomerName]-50729A6B	5/1/2024	Azure Purview	883.6344871
[CustomerName]-D70A78C9	11/1/2023	Azure Kubernetes Service	60.62273366
[CustomerName]-0DE7667B	2/1/2024	Log Analytics	1960.9798
[CustomerName]-17C145B4	11/1/2023	SQL Database	292.2111962
[CustomerName]-D226A04D	1/1/2024	App Configuration	749.42376
[CustomerName]-FA630340	7/1/2024	Storage	58168.25959
[CustomerName]-A6B2FA46	3/1/2024	Azure Firewall	976.6867224
[CustomerName]-DCB49AE5	9/1/2024	Azure Arc	0
[CustomerName]-E5C3446F	4/1/2024	Virtual Network	315.2767467
[CustomerName]-CD872C21	7/1/2024	Azure DevOps	42.40071393
